#HEADINGA,COM1_1,0,52.5,FINESTEERING,2123,291239.000,02000000,22a9,15823;SOL_COMPUTED,NARROW_INT,1.001819491,3.302720785,-3.427642822,0.0,0.211446926,0.353545070,"T28M",33,25,25,22,04,01,30,33*ffa44556
#HEADINGA,COM1_1,0,52.5,FINESTEERING,2123,291241.000,02000000,22a9,15823;SOL_COMPUTED,NARROW_INT,1.003130555,3.349931955,-3.550201416,0.0,0.209853515,0.351843208,"T28M",33,25,25,22,04,01,30,33*bc3fb6b0
#HEADINGA,COM1_1,0,50.0,FINESTEERING,2123,291242.000,02000000,22a9,15823;SOL_COMPUTED,NARROW_INT,1.002055764,3.349952221,-3.547546387,0.0,0.211412206,0.353221476,"T28M",33,25,25,22,04,01,30,33*83538d7c
#HEADINGA,COM1_1,0,50.0,FINESTEERING,2123,291243.000,02000000,22a9,15823;SOL_COMPUTED,NARROW_INT,1.002745032,3.422576189,-3.473083496,0.0,0.211406782,0.353547603,"T28M",33,25,25,22,04,01,30,33*00b79b6d
#HEADINGA,COM1_1,0,53.0,FINESTEERING,2123,291244.000,02000000,22a9,15823;SOL_COMPUTED,NARROW_INT,1.002512455,3.393669367,-3.509857178,0.0,0.212466165,0.355332583,"T28M",33,25,25,22,04,01,30,33*2868997d
#HEADINGA,COM1_1,0,52.5,FINESTEERING,2123,291245.000,02000000,22a9,15823;SOL_COMPUTED,NARROW_INT,1.001422524,3.381871223,-3.297882080,0.0,0.212055981,0.354356468,"T28M",33,25,25,22,04,01,30,33*cb1d1765
#HEADINGA,COM1_1,0,52.5,FINESTEERING,2123,291246.000,02000000,22a9,15823;SOL_COMPUTED,NARROW_INT,1.001016617,3.395376921,-3.437530518,0.0,0.210029572,0.351963758,"T28M",33,25,25,22,04,01,30,33*07bfbcc4
#HEADINGA,COM1_1,0,51.5,FINESTEERING,2123,291247.000,02000000,22a9,15823;SOL_COMPUTED,NARROW_INT,1.000817776,3.398449659,-3.284790039,0.0,0.210535944,0.353602678,"T28M",33,25,25,22,04,01,30,33*9c70f7ec
#HEADINGA,COM1_1,0,51.5,FINESTEERING,2123,291248.000,02000000,22a9,15823;SOL_COMPUTED,NARROW_INT,1.001264691,3.358197451,-3.369964600,0.0,0.212703317,0.356075108,"T28M",33,25,25,22,04,01,30,33*8ac661c2
#HEADINGA,COM1_1,0,50.5,FINESTEERING,2123,291249.000,02000000,22a9,15823;SOL_COMPUTED,NARROW_INT,1.002518892,3.371430874,-3.394195557,0.0,0.212041363,0.354257375,"T28M",33,25,25,22,04,01,30,33*a60d86e2
#HEADINGA,COM1_1,0,50.5,FINESTEERING,2123,291250.000,02000000,22a9,15823;SOL_COMPUTED,NARROW_INT,1.003069997,3.513411045,-3.367004395,0.0,0.210574940,0.351995558,"T28M",33,25,25,22,04,01,30,33*1c4058e9
